date	volume	high	low	open	close	adj_close	ticker	ropen	rhigh	rlow	rclose	rhi_100	rlo_100	rbo_100	rtt_50	rtt_20	rtt_5020	rema_50100	rema_100150	rema_50100150	rsma_50100	rsma_100150	rsma_50100150	hi1	lo1	hi2	lo2	hi3	lo3	hi4	lo4	rt	rg	flr	clg	rg_ch	rh1	rl1	rh2	rl2	rh3	rl3	rh4	rl4	rrg	rflr	rclg	rrg_ch	rbo_100_chg1D	rbo_100_chg1D_fx	rbo_100_PL_cum	rbo_100_returns	rbo_100_log_returns	rbo_100_cumul	stop_loss	rbo_100_PL_cum_fx	rbo_100_trading_edge	rbo_100_geometric_expectancy	rbo_100_kelly	rbo_100_constant	rbo_100_concave	rbo_100_convex	rbo_100_equal_weight	EUR	rtt_5020_chg1D	rtt_5020_chg1D_fx	rtt_5020_PL_cum	rtt_5020_returns	rtt_5020_log_returns	rtt_5020_cumul	rtt_5020_PL_cum_fx	rtt_5020_trading_edge	rtt_5020_geometric_expectancy	rtt_5020_kelly	rtt_5020_constant	rtt_5020_concave	rtt_5020_convex	rtt_5020_equal_weight	rema_50100150_chg1D	rema_50100150_chg1D_fx	rema_50100150_PL_cum	rema_50100150_returns	rema_50100150_log_returns	rema_50100150_cumul	rema_50100150_PL_cum_fx	rema_50100150_trading_edge	rema_50100150_geometric_expectancy	rema_50100150_kelly	rema_50100150_constant	rema_50100150_concave	rema_50100150_convex	rema_50100150_equal_weight	rsma_50100150_chg1D	rsma_50100150_chg1D_fx	rsma_50100150_PL_cum	rsma_50100150_returns	rsma_50100150_log_returns	rsma_50100150_cumul	rsma_50100150_PL_cum_fx	rsma_50100150_trading_edge	rsma_50100150_geometric_expectancy	rsma_50100150_kelly	rsma_50100150_constant	rsma_50100150_concave	rsma_50100150_convex	rsma_50100150_equal_weight	rrt	rrg_chg1D	rrg_chg1D_fx	rrg_PL_cum	rrg_returns	rrg_log_returns	rrg_cumul	rrg_PL_cum_fx	rrg_trading_edge	rrg_geometric_expectancy	rrg_kelly	rrg_constant	rrg_concave	rrg_convex	rrg_equal_weight
2018-02-07 08:00:00	290248	5.7	5.55	5.55	5.63	3.98	INW.MI	5.01	5.14	5.01	5.08	6.12	4.87	1.0	-1.0	-1.0	-1	1.0	1.0	1.0	1.0	1.0	1.0	5.7									1.0			5.24		5.01							1.0			4.76	0.12	0.12	-1.26	0.02	0.02	-0.27	5.49	-1.26	0.0	0.0	21.74					1	-0.12	-0.12	-0.3	-0.02	-0.02	-0.07	-0.3	0.0	0.0	95.65					0.12	0.12	0.83	0.02	0.02	0.2	0.83	0.0	0.0	21.74					0.12	0.12	-0.15	0.02	0.02	-0.06	-0.15	0.0	0.0	21.74						0.1200000000000001	0.1200000000000001	-0.11000000000000121	0.021778584392014633	0.021544818986776005	-0.0281240314666259	-0.11000000000000121	0.0008100584040620327	0.0007915934800899471	21.739152775148867				
2018-02-08 08:00:00	762171	5.66	5.45	5.66	5.47	3.87	INW.MI	5.22	5.22	5.03	5.05	6.12	4.87	1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	1.0	1.0	1.0										1.0			5.24	5.22		5.22						1.0			4.76	-0.16	-0.16	-1.42	-0.03	-0.03	-0.29	5.45	-1.42	0.0	0.0	13.56					1	0.16	0.16	-0.14	0.03	0.03	-0.04	-0.14	0.0	0.0	99.8					-0.16	-0.16	0.67	-0.03	-0.03	0.17	0.67	0.0	0.0	13.56					-0.16	-0.16	-0.31	-0.03	-0.03	-0.09	-0.31	0.0	0.0	13.56						-0.16000000000000014	-0.16000000000000014	-0.27000000000000135	-0.028419182948490218	-0.028830825717709164	-0.05574395241961705	-0.27000000000000135	0.0005254234469902826	0.0005061750311550206	13.563409336062364				
2018-02-09 08:00:00	953714	5.51	5.33	5.43	5.43	3.83	INW.MI	5.08	5.15	4.99	5.08	6.12	4.87	1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	1.0	1.0	1.0		5.33		5.33		5.33				1.0			5.24		4.99							1.0			4.76	-0.04	-0.04	-1.46	-0.01	-0.01	-0.3	5.33	-1.46	0.0	0.0	7.32					1	0.04	0.04	-0.1	0.01	0.01	-0.04	-0.1	0.0	0.0	100.77					0.04	0.04	0.71	0.01	0.01	0.17	0.71	0.0	0.0	12.48					-0.04	-0.04	-0.35	-0.01	-0.01	-0.09	-0.35	0.0	0.0	7.32						-0.040000000000000036	-0.040000000000000036	-0.3100000000000014	-0.007312614259597838	-0.0073394824880457996	-0.06264893265786486	-0.3100000000000014	0.00027948006227456607	0.0002604561937902261	7.322306226962667				
2018-02-12 08:00:00	321983	5.55	5.41	5.45	5.47	3.87	INW.MI	5.06	5.15	5.02	5.08	6.12	4.87	1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	1.0	1.0	1.0										1.0			5.24									1.0			4.76	0.04	0.04	-1.42	0.01	0.01	-0.29	5.33	-1.42	0.0	0.0	11.96					1	-0.04	-0.04	-0.14	-0.01	-0.01	-0.04	-0.14	0.0	0.0	93.45					-0.04	-0.04	0.67	-0.01	-0.01	0.17	0.67	0.0	0.0	11.96					0.04	0.04	-0.31	0.01	0.01	-0.09	-0.31	0.0	0.0	11.96						0.040000000000000036	0.040000000000000036	-0.27000000000000135	0.007366482504604033	0.007339482488045748	-0.05574395241961705	-0.27000000000000135	0.0004593544426815346	0.00044027001096558216	11.960712566914125				
2018-02-13 08:00:00	625499	5.54	5.43	5.45	5.49	3.88	INW.MI	5.13	5.21	5.11	5.17	6.12	4.87	1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	1.0	1.0	1.0										1.0			5.24	5.21								1.0			4.76	0.02	0.02	-1.4	0.0	0.0	-0.29	5.33	-1.4	0.0	0.0	17.74					1	-0.02	-0.02	-0.16	-0.0	-0.0	-0.05	-0.16	0.0	0.0	87.66					-0.02	-0.02	0.65	-0.0	-0.0	0.16	0.65	0.0	0.0	13.51					0.02	0.02	-0.29	0.0	0.0	-0.08	-0.29	0.0	0.0	17.74						0.020000000000000462	0.020000000000000462	-0.2500000000000009	0.00365630712979903	0.0036496390875495523	-0.052291462300493086	-0.2500000000000009	0.0006691882782325128	0.0006505092482116392	17.737937162715227				
2018-02-14 08:00:00	398612	5.61	5.47	5.47	5.59	3.95	INW.MI	5.06	5.18	5.06	5.17	6.12	4.95	1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	1.0	1.0	1.0	5.61									1.0			5.24									1.0			4.76	0.1	0.1	-1.3	0.02	0.02	-0.28	5.33	-1.3	0.0	0.0	25.6					1	-0.1	-0.1	-0.26	-0.02	-0.02	-0.06	-0.26	0.0	0.0	76.93					-0.1	-0.1	0.55	-0.02	-0.02	0.14	0.55	0.0	0.0	13.32					0.1	0.1	-0.19	0.02	0.02	-0.07	-0.19	0.0	0.0	25.6						0.09999999999999964	0.09999999999999964	-0.15000000000000124	0.01821493624772308	0.018051031645568476	-0.035029011704873714	-0.15000000000000124	0.0009666619058030621	0.0009480278488100957	25.60064880391714				
2018-02-15 08:00:00	246470	5.6	5.48	5.6	5.54	3.92	INW.MI	5.16	5.16	5.05	5.11	6.12	4.95	1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	1.0	1.0	1.0		5.48								1.0			5.24									1.0			4.76	-0.05	-0.05	-1.35	-0.01	-0.01	-0.28	5.33	-1.35	0.0	0.0	17.31					1	0.05	0.05	-0.21	0.01	0.01	-0.06	-0.21	0.0	0.0	78.2					0.05	0.05	0.6	0.01	0.01	0.15	0.6	0.0	0.0	10.51					-0.05	-0.05	-0.24	-0.01	-0.01	-0.08	-0.24	0.0	0.0	17.31						-0.04999999999999982	-0.04999999999999982	-0.20000000000000107	-0.008944543828264706	-0.008984786407815297	-0.0436602370026834	-0.20000000000000107	0.0006308837417698453	0.0006128379249021876	17.30877531130831				
2018-02-16 08:00:00	204061	5.64	5.53	5.53	5.62	3.97	INW.MI	5.03	5.13	5.03	5.11	6.12	4.95	1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	1.0	1.0	1.0	5.64									1.0			5.24									1.0			4.76	0.08	0.08	-1.27	0.01	0.01	-0.27	5.33	-1.27	0.0	0.0	17.74					1	-0.08	-0.08	-0.29	-0.01	-0.01	-0.07	-0.29	0.0	0.0	69.34					-0.08	-0.08	0.52	-0.01	-0.01	0.13	0.52	0.0	0.0	3.75					0.08	0.08	-0.16	0.01	0.01	-0.06	-0.16	0.0	0.0	17.74						0.08000000000000007	0.08000000000000007	-0.120000000000001	0.014440433212996373	0.01433716314640725	-0.02985027652618777	-0.120000000000001	0.0006501707698160532	0.0006320202901022309	17.735376554763633				
2018-02-19 08:00:00	107277	5.66	5.49	5.63	5.49	3.88	INW.MI	5.17	5.2	5.04	5.04	6.12	4.95	1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	1.0	1.0	1.0										1.0			5.24									1.0			4.76	-0.13	-0.13	-1.4	-0.02	-0.02	-0.29	5.33	-1.4	0.0	0.0	10.17					1	0.13	0.13	-0.16	0.02	0.02	-0.05	-0.16	0.0	0.0	72.53					0.13	0.13	0.65	0.02	0.02	0.16	0.65	0.0	0.0	5.94					-0.13	-0.13	-0.29	-0.02	-0.02	-0.08	-0.29	0.0	0.0	10.17						-0.1299999999999999	-0.1299999999999999	-0.2500000000000009	-0.02313167259786475	-0.023403408384160423	-0.052291462300493086	-0.2500000000000009	0.0003827769530368851	0.00036406621940376915	10.169357378020663				
2018-02-20 08:00:00	338441	5.5	5.43	5.47	5.44	3.84	INW.MI	5.0	5.03	4.97	4.97	6.12	4.95	1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	1.0	1.0	1.0		5.43								1.0			5.24		4.97		4.97					1.0			4.76	-0.05	-0.05	-1.45	-0.01	-0.01	-0.3	5.33	-1.45	0.0	0.0	10.9					1	0.05	0.05	-0.11	0.01	0.01	-0.04	-0.11	0.0	0.0	73.7					0.05	0.05	0.7	0.01	0.01	0.17	0.7	0.0	0.0	12.37					-0.05	-0.05	-0.34	-0.01	-0.01	-0.09	-0.34	0.0	0.0	10.9						-0.04999999999999982	-0.04999999999999982	-0.3000000000000007	-0.00910746812386154	-0.009149194653587977	-0.06092268759830277	-0.3000000000000007	0.0004067600160320428	0.00038820842340792083	10.89751343704576				
2018-02-21 08:00:00	273515	5.55	5.41	5.41	5.52	3.9	INW.MI	4.95	5.08	4.95	5.05	6.12	4.95	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0										1.0			5.24									1.0			4.76	0.08	0.08	-1.37	0.01	0.01	-0.28	5.33	-1.37	0.0	0.0	11.15					1	-0.08	-0.08	-0.19	-0.01	-0.01	-0.05	-0.19	0.0	0.0	65.3					-0.08	-0.08	0.62	-0.01	-0.01	0.16	0.62	0.0	0.0	5.46					0.08	0.08	-0.26	0.01	0.01	-0.08	-0.26	0.0	0.0	11.15						0.07999999999999918	0.07999999999999918	-0.22000000000000153	0.014705882352941124	0.014598799421152631	-0.04711272712180725	-0.22000000000000153	0.0004176681089892234	0.0003990553154795684	11.15238007223563				
2018-02-22 08:00:00	433036	5.63	5.49	5.51	5.59	3.95	INW.MI	5.09	5.2	5.07	5.16	6.12	4.95	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0										1.0			5.24									1.0			4.76	-0.07	-0.07	-1.44	-0.01	-0.01	-0.29	5.33	-1.44	0.0	0.0	3.59					1	-0.07	-0.07	-0.26	-0.01	-0.01	-0.06	-0.26	0.0	0.0	57.83					-0.07	-0.07	0.55	-0.01	-0.01	0.14	0.55	-0.0	-0.0	-2.16					-0.07	-0.07	-0.33	-0.01	-0.01	-0.09	-0.33	0.0	0.0	3.59						0.07000000000000028	0.07000000000000028	-0.15000000000000124	0.0126811594202898	0.012601426878003795	-0.035029011704873714	-0.15000000000000124	0.00038067271412564	0.0003622670804555028	10.281002494201473				
2018-02-23 08:00:00	465430	5.7	5.55	5.55	5.66	4.0	INW.MI	5.08	5.21	5.08	5.18	6.12	4.95	-1.0	-1.0	-1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0										1.0			5.24									1.0			4.76	-0.07	-0.07	-1.51	-0.01	-0.01	-0.3	5.33	-1.51	0.0	0.0	5.27					1	-0.07	-0.07	-0.33	-0.01	-0.01	-0.08	-0.33	0.0	0.0	61.24					-0.07	-0.07	0.48	-0.01	-0.01	0.13	0.48	-0.0	-0.0	-0.56					-0.07	-0.07	-0.4	-0.01	-0.01	-0.1	-0.4	0.0	0.0	5.27						0.07000000000000028	0.07000000000000028	-0.08000000000000096	0.012522361359570633	0.012444605048083746	-0.022945296287940176	-0.08000000000000096	0.0006825437548269174	0.0006645786053487424	18.812134604760217				
2018-02-26 08:00:00	236876	5.76	5.65	5.67	5.7	4.03	INW.MI	5.18	5.26	5.16	5.2	6.12	4.95	-1.0	-1.0	1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0										1.0			5.24									1.0			4.76	-0.04	-0.04	-1.55	-0.01	-0.01	-0.31	5.33	-1.55	0.0	-0.0	0.5					1	-0.04	-0.04	-0.37	-0.01	-0.01	-0.08	-0.37	0.0	0.0	54.82					-0.04	-0.04	0.44	-0.01	-0.01	0.12	0.44	-0.0	-0.0	-5.32					-0.04	-0.04	-0.44	-0.01	-0.01	-0.11	-0.44	0.0	-0.0	0.5						0.040000000000000036	0.040000000000000036	-0.040000000000000924	0.007067137809187329	0.007042282625412951	-0.01604031604969236	-0.040000000000000924	0.0007015630265137058	0.0006834949019380865	19.227414958569383				
2018-02-27 08:00:00	363397	5.78	5.64	5.7	5.72	4.05	INW.MI	5.2	5.27	5.15	5.22	6.12	4.95	-1.0	-1.0	1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0	5.78									1.0			5.24									1.0			4.76	-0.02	-0.02	-1.57	-0.0	-0.0	-0.31	5.33	-1.57	-0.0	-0.0	-5.11					1	-0.02	-0.02	-0.39	-0.0	-0.0	-0.09	-0.39	0.0	0.0	48.11					-0.02	-0.02	0.42	-0.0	-0.0	0.11	0.42	-0.0	-0.0	-11.01					-0.02	-0.02	-0.46	-0.0	-0.0	-0.11	-0.46	-0.0	-0.0	-5.11						0.019999999999999574	0.019999999999999574	-0.02000000000000135	0.0035087719298245723	0.0035026305512020745	-0.012587825930568397	-0.02000000000000135	0.0006523821667808564	0.0006345797197924163	18.143830096436503				
2018-02-28 08:00:00	328072	5.73	5.63	5.68	5.72	4.04	INW.MI	5.21	5.26	5.16	5.25	6.12	4.95	-1.0	-1.0	1.0	-1	-1.0	1.0	-1.0	-1.0	1.0	-1.0		5.63								1.0			5.24									1.0			4.76	-0.0	-0.0	-1.57	-0.0	-0.0	-0.31	5.33	-1.57	-0.0	-0.0	-5.11					1	-0.0	-0.0	-0.39	-0.0	-0.0	-0.09	-0.39	0.0	0.0	48.11					-0.0	-0.0	0.42	-0.0	-0.0	0.11	0.42	-0.0	-0.0	-11.01					-0.0	-0.0	-0.46	-0.0	-0.0	-0.11	-0.46	-0.0	-0.0	-5.11						0.0	0.0	-0.02000000000000135	0.0	0.0	-0.012587825930568397	-0.02000000000000135	0.0006523821667808564	0.0006345797197924163	18.143830096436503				
2018-03-01 08:00:00	445023	5.78	5.68	5.68	5.74	4.06	INW.MI	5.25	5.34	5.25	5.3	6.12	4.95	-1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	5.78									1.0			5.24									1.0			4.76	-0.02	-0.02	-1.59	-0.0	-0.0	-0.31	5.33	-1.59	-0.0	-0.0	-9.44					1	-0.02	-0.02	-0.41	-0.0	-0.0	-0.09	-0.41	0.0	0.0	42.67					-0.02	-0.02	0.4	-0.0	-0.0	0.11	0.4	-0.0	-0.0	-15.35					-0.02	-0.02	-0.48	-0.0	-0.0	-0.11	-0.48	-0.0	-0.0	-9.44						0.020000000000000462	0.020000000000000462	-8.881784197001252e-16	0.0034965034965035446	0.0034904049397685676	-0.009135335811444434	-8.881784197001252e-16	0.0006521790211007571	0.0006343776674584412	18.139287819537998				
2018-03-02 08:00:00	331973	5.7	5.56	5.7	5.59	3.95	INW.MI	5.39	5.39	5.26	5.29	6.12	4.95	-1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0		5.56								1.0			5.24									1.0			4.76	0.15	0.15	-1.44	0.03	0.03	-0.29	5.33	-1.44	-0.0	-0.0	-7.53					1	-0.0	-0.0	-0.41	-0.0	-0.0	-0.09	-0.41	0.0	0.0	40.45					0.15	0.15	0.55	0.03	0.03	0.14	0.55	-0.0	-0.0	-13.34					0.15	0.15	-0.33	0.03	0.03	-0.09	-0.33	-0.0	-0.0	-7.53						-0.15000000000000036	-0.15000000000000036	-0.15000000000000124	-0.026132404181184676	-0.026479923164467265	-0.0350290117048736	-0.15000000000000124	0.0003349178412588765	0.00031667457432993373	9.12897486849846				
2018-03-05 08:00:00	1047321	6.18	5.62	5.62	6.12	4.32	INW.MI	5.34	5.87	5.34	5.82	6.12	4.95	-1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0										1.0			5.24									1.0			4.76	-0.53	-0.53	-1.97	-0.09	-0.09	-0.35	5.33	-1.97	-0.0	-0.0	-16.73					1	0.0	0.0	-0.41	0.0	0.0	-0.09	-0.41	0.0	0.0	46.33					-0.53	-0.53	0.02	-0.09	-0.09	0.04	0.02	-0.0	-0.0	-22.12					-0.53	-0.53	-0.86	-0.09	-0.09	-0.17	-0.86	-0.0	-0.0	-16.73						0.5300000000000002	0.5300000000000002	0.379999999999999	0.0948121645796065	0.09058280935722698	0.056461976451909424	0.379999999999999	0.000985659499386754	0.0009648962556714213	23.559850865437497				
2018-03-06 08:00:00	420694	6.16	6.05	6.15	6.07	4.29	INW.MI	5.74	5.75	5.65	5.67	6.12	4.95	-1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0	6.16									1.0			5.24	5.75								1.0			4.76	0.05	0.05	-1.92	0.01	0.01	-0.35	5.33	-1.92	-0.0	-0.0	-16.55					1	-0.0	-0.0	-0.41	-0.0	-0.0	-0.09	-0.41	0.0	0.0	45.21					0.05	0.05	0.07	0.01	0.01	0.05	0.07	-0.0	-0.0	-21.93					0.05	0.05	-0.81	0.01	0.01	-0.16	-0.81	-0.0	-0.0	-16.55						-0.04999999999999982	-0.04999999999999982	0.3299999999999992	-0.008169934640522847	-0.008203491452827791	0.04783075115409985	0.3299999999999992	0.0007807540156520186	0.0007598748351376194	18.606239815809715				
2018-03-07 08:00:00	678593	6.16	5.99	6.08	6.08	4.3	INW.MI	5.61	5.68	5.53	5.61	6.12	4.95	-1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0										1.0			5.24									1.0			4.76	-0.01	-0.01	-1.93	-0.0	-0.0	-0.35	5.33	-1.93	-0.0	-0.0	-16.37					1	0.0	0.0	-0.41	0.0	0.0	-0.09	-0.41	0.0	0.0	50.28					-0.01	-0.01	0.06	-0.0	-0.0	0.05	0.06	-0.0	-0.0	-21.76					-0.01	-0.01	-0.82	-0.0	-0.0	-0.16	-0.82	-0.0	-0.0	-16.37						0.009999999999999787	0.009999999999999787	0.33999999999999897	0.0016474464579900872	0.001646090906668717	0.04955699621366172	0.33999999999999897	0.0009351217962906542	0.0009143766577432988	22.355739461564852				
2018-03-08 08:00:00	405039	6.13	6.0	6.12	6.09	4.31	INW.MI	5.58	5.59	5.47	5.55	6.12	4.95	-1.0	-1.0	1.0	0	-1.0	1.0	-1.0	-1.0	1.0	-1.0		6.0								1.0			5.24		5.47							1.0			4.76	-0.01	-0.01	-1.94	-0.0	-0.0	-0.35	5.33	-1.94	-0.0	-0.0	-19.65					1	0.0	0.0	-0.41	0.0	0.0	-0.09	-0.41	0.0	0.0	50.28					-0.01	-0.01	0.05	-0.0	-0.0	0.05	0.05	-0.0	-0.0	-25.04					-0.01	-0.01	-0.83	-0.0	-0.0	-0.17	-0.83	-0.0	-0.0	-19.65						0.009999999999999787	0.009999999999999787	0.34999999999999876	0.00164473684210531	0.0016433857437300632	0.05128324127322359	0.34999999999999876	0.0009441604178811696	0.0009233627498124175	22.517097162103838				
2018-03-09 08:00:00	579002	6.39	6.09	6.09	6.32	4.47	INW.MI	5.55	5.82	5.55	5.76	6.12	4.95	-1.0	-1.0	1.0	1	-1.0	1.0	-1.0	-1.0	1.0	-1.0										1.0			5.24									1.0			4.76	-0.23	-0.23	-2.17	-0.04	-0.04	-0.38	5.41	-2.17	-0.0	-0.0	-21.46					1	0.0	0.0	-0.41	0.0	0.0	-0.09	-0.41	0.0	0.0	59.49					-0.23	-0.23	-0.18	-0.04	-0.04	0.01	-0.18	-0.0	-0.0	-26.77					-0.23	-0.23	-1.06	-0.04	-0.04	-0.2	-1.06	-0.0	-0.0	-21.46						0.23000000000000043	0.23000000000000043	0.5799999999999992	0.03776683087027921	0.037071126436960464	0.09098687764314839	0.5799999999999992	0.001358732575328685	0.0013374047364427266	31.62217925167151				
2018-03-12 08:00:00	207694	6.36	6.25	6.36	6.34	4.48	INW.MI	5.79	5.79	5.69	5.77	6.12	4.95	-1.0	-1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0										1.0			5.24									1.0			4.76	-0.02	-0.02	-2.19	-0.0	-0.0	-0.38	5.41	-2.19	-0.0	-0.0	-25.93					1	0.02	0.02	-0.39	0.0	0.0	-0.09	-0.39	0.0	0.0	58.87					-0.02	-0.02	-0.2	-0.0	-0.0	0.01	-0.2	-0.0	-0.0	-31.3					-0.02	-0.02	-1.08	-0.0	-0.0	-0.2	-1.08	-0.0	-0.0	-25.93						0.019999999999999574	0.019999999999999574	0.5999999999999988	0.0031645569620253333	0.003159560290368518	0.09443936776227235	0.5999999999999988	0.001336849976505431	0.0013156482180429752	31.283899747087034				
2018-03-13 08:00:00	631022	6.42	6.3	6.3	6.35	4.49	INW.MI	5.76	5.87	5.76	5.8	6.12	4.95	-1.0	-1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0	6.42									1.0			5.24	5.87								1.0			4.76	-0.01	-0.01	-2.2	-0.0	-0.0	-0.38	5.41	-2.2	-0.0	-0.0	-24.97					1	0.01	0.01	-0.38	0.0	0.0	-0.08	-0.38	0.0	0.0	67.24					0.01	0.01	-0.19	0.0	0.0	0.01	-0.19	-0.0	-0.0	-26.85					-0.01	-0.01	-1.09	-0.0	-0.0	-0.2	-1.09	-0.0	-0.0	-24.97						0.009999999999999787	0.009999999999999787	0.6099999999999985	0.001577287066246047	0.0015760444554657142	0.09616561282183422	0.6099999999999985	0.0015303576863091163	0.0015096149436439887	36.48575980747756				
2018-03-14 08:00:00	479546	6.32	6.18	6.32	6.26	4.43	INW.MI	5.84	5.84	5.71	5.78	6.12	4.95	-1.0	-1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0										1.0			5.24									1.0			4.76	0.09	0.09	-2.11	0.01	0.01	-0.37	5.41	-2.11	-0.0	-0.0	-24.12					1	-0.09	-0.09	-0.47	-0.01	-0.01	-0.1	-0.47	0.0	0.0	57.15					-0.09	-0.09	-0.28	-0.01	-0.01	-0.01	-0.28	-0.0	-0.0	-32.69					0.09	0.09	-1.0	0.01	0.01	-0.19	-1.0	-0.0	-0.0	-24.12						-0.08999999999999986	-0.08999999999999986	0.5199999999999987	-0.014173228346456623	-0.014274627792593052	0.08062940728577694	0.5199999999999987	0.0012877399542311064	0.0012667121619398536	30.352520741650018				
2018-03-15 08:00:00	165472	6.3	6.16	6.26	6.3	4.45	INW.MI	5.71	5.75	5.62	5.75	6.12	4.95	-1.0	-1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0										1.0			5.24									1.0			4.76	-0.04	-0.04	-2.15	-0.01	-0.01	-0.37	5.41	-2.15	-0.0	-0.0	-28.91					1	0.04	0.04	-0.43	0.01	0.01	-0.09	-0.43	0.0	0.0	57.04					0.04	0.04	-0.24	0.01	0.01	-0.0	-0.24	-0.0	-0.0	-32.8					-0.04	-0.04	-1.04	-0.01	-0.01	-0.19	-1.04	-0.0	-0.0	-28.91						0.040000000000000036	0.040000000000000036	0.5599999999999987	0.006389776357827559	0.0063694482854799285	0.08753438752402465	0.5599999999999987	0.0012839720819274821	0.0012629658730503035	30.292675488408385				
2018-03-16 08:00:00	747281	6.37	6.12	6.37	6.24	4.41	INW.MI	5.78	5.78	5.55	5.66	6.12	4.95	-1.0	-1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0										1.0			5.24		5.55							1.0			4.76	0.06	0.06	-2.09	0.01	0.01	-0.37	5.41	-2.09	-0.0	-0.0	-23.98					1	-0.06	-0.06	-0.49	-0.01	-0.01	-0.1	-0.49	0.0	0.0	55.26					-0.06	-0.06	-0.3	-0.01	-0.01	-0.01	-0.3	-0.0	-0.0	-33.3					0.06	0.06	-0.98	0.01	0.01	-0.19	-0.98	-0.0	-0.0	-23.98						-0.05999999999999961	-0.05999999999999961	0.4999999999999991	-0.00952380952380949	-0.009569451016150672	0.07717691716665298	0.4999999999999991	0.0012573322427291752	0.0012361301355130472	29.36923844470345				
2018-03-19 08:00:00	286802	6.26	6.16	6.24	6.23	4.4	INW.MI	5.72	5.73	5.64	5.71	6.12	4.95	-1.0	-1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0										1.0			5.24	5.73								1.0			4.76	0.01	0.01	-2.08	0.0	0.0	-0.37	5.41	-2.08	-0.0	-0.0	-19.49					1	-0.01	-0.01	-0.5	-0.0	-0.0	-0.1	-0.5	0.0	0.0	58.46					-0.01	-0.01	-0.31	-0.0	-0.0	-0.01	-0.31	-0.0	-0.0	-32.4					0.01	0.01	-0.97	0.0	0.0	-0.18	-0.97	-0.0	-0.0	-19.49						-0.009999999999999787	-0.009999999999999787	0.4899999999999993	-0.0016025641025640969	-0.001603849581974516	0.07545067210709111	0.4899999999999993	0.0013048375626416894	0.0012839841506004923	31.029006124305404				
2018-03-20 08:00:00	269206	6.24	6.13	6.24	6.18	4.37	INW.MI	5.68	5.68	5.58	5.62	6.12	4.95	-1.0	-1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0		6.13								1.0			5.24		5.58							1.0			4.76	0.05	0.05	-2.03	0.01	0.01	-0.36	5.41	-2.03	-0.0	-0.0	-21.79					1	-0.05	-0.05	-0.55	-0.01	-0.01	-0.11	-0.55	0.0	0.0	47.79					-0.05	-0.05	-0.36	-0.01	-0.01	-0.02	-0.36	-0.0	-0.0	-40.39					0.05	0.05	-0.92	0.01	0.01	-0.18	-0.92	-0.0	-0.0	-21.79						-0.05000000000000071	-0.05000000000000071	0.4399999999999986	-0.008025682182985716	-0.008058061329762535	0.06681944680928131	0.4399999999999986	0.0010124613378886546	0.0009919880019435556	24.556497593937365				
2018-03-21 08:00:00	400002	6.24	6.16	6.22	6.2	4.38	INW.MI	5.65	5.67	5.6	5.63	6.12	4.95	-1.0	-1.0	1.0	1	1.0	1.0	1.0	-1.0	1.0	-1.0										1.0			5.24									1.0			4.76	-0.02	-0.02	-2.05	-0.0	-0.0	-0.36	5.49	-2.05	-0.0	-0.0	-28.12					1	0.02	0.02	-0.53	0.0	0.0	-0.11	-0.53	0.0	0.0	45.12					0.02	0.02	-0.34	0.0	0.0	-0.02	-0.34	-0.0	-0.0	-43.13					-0.02	-0.02	-0.94	-0.0	-0.0	-0.18	-0.94	-0.0	-0.0	-28.12						0.020000000000000462	0.020000000000000462	0.4599999999999991	0.003236245954692629	0.00323102058144654	0.07027193692840528	0.4599999999999991	0.0009352382252889777	0.0009152080364172033	23.161681034524392				
